2023-12-23 02:12:16,769 - DEBUG - Starting new HTTP connection (1): www.omdbapi.com:80
2023-12-23 03:20:50,115 - INFO -  * Debugger PIN: 942-113-344
2023-12-23 03:21:06,584 - INFO - 127.0.0.1 - - [23/Dec/2023 03:21:06] "[35m[1mGET / HTTP/1.1[0m" 500 -
2023-12-23 03:21:06,628 - INFO - 127.0.0.1 - - [23/Dec/2023 03:21:06] "[36mGET /?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1[0m" 304 -
2023-12-23 03:21:06,629 - INFO - 127.0.0.1 - - [23/Dec/2023 03:21:06] "[36mGET /?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1[0m" 304 -
2023-12-23 03:21:06,658 - INFO - 127.0.0.1 - - [23/Dec/2023 03:21:06] "[36mGET /?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1[0m" 304 -
2023-12-23 03:24:02,869 - INFO - [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.1:5000
2023-12-23 03:24:02,869 - INFO - [33mPress CTRL+C to quit[0m
2023-12-23 03:24:02,871 - INFO -  * Restarting with stat
2023-12-23 03:24:03,247 - WARNING -  * Debugger is active!
2023-12-23 03:24:03,249 - INFO -  * Debugger PIN: 942-113-344
2023-12-23 03:24:07,558 - INFO - 127.0.0.1 - - [23/Dec/2023 03:24:07] "GET / HTTP/1.1" 200 -
2023-12-23 03:24:07,577 - INFO - 127.0.0.1 - - [23/Dec/2023 03:24:07] "[33mGET /favicon.ico HTTP/1.1[0m" 404 -
2023-12-23 03:24:09,395 - INFO - 127.0.0.1 - - [23/Dec/2023 03:24:09] "GET /add_cartoon HTTP/1.1" 200 -
2023-12-23 03:24:39,387 - INFO - 127.0.0.1 - - [23/Dec/2023 03:24:39] "[32mPOST /add_cartoon HTTP/1.1[0m" 302 -
2023-12-23 03:24:39,403 - INFO - 127.0.0.1 - - [23/Dec/2023 03:24:39] "GET / HTTP/1.1" 200 -
2023-12-23 03:24:41,358 - INFO - 127.0.0.1 - - [23/Dec/2023 03:24:41] "GET /add_cartoon HTTP/1.1" 200 -
2023-12-23 03:24:44,547 - INFO - 127.0.0.1 - - [23/Dec/2023 03:24:44] "[32mPOST /add_cartoon HTTP/1.1[0m" 302 -
2023-12-23 03:24:44,553 - INFO - 127.0.0.1 - - [23/Dec/2023 03:24:44] "GET / HTTP/1.1" 200 -
2023-12-23 03:24:46,876 - INFO - 127.0.0.1 - - [23/Dec/2023 03:24:46] "GET /add_cartoon HTTP/1.1" 200 -
2023-12-23 03:24:50,095 - INFO - 127.0.0.1 - - [23/Dec/2023 03:24:50] "[32mPOST /add_cartoon HTTP/1.1[0m" 302 -
2023-12-23 03:24:50,099 - INFO - 127.0.0.1 - - [23/Dec/2023 03:24:50] "GET / HTTP/1.1" 200 -
2023-12-23 03:24:54,925 - INFO - 127.0.0.1 - - [23/Dec/2023 03:24:54] "GET /add_cartoon HTTP/1.1" 200 -
2023-12-23 03:25:13,526 - INFO - 127.0.0.1 - - [23/Dec/2023 03:25:13] "[32mPOST /add_cartoon HTTP/1.1[0m" 302 -
2023-12-23 03:25:13,531 - INFO - 127.0.0.1 - - [23/Dec/2023 03:25:13] "GET / HTTP/1.1" 200 -
2023-12-23 03:25:15,200 - INFO - 127.0.0.1 - - [23/Dec/2023 03:25:15] "GET / HTTP/1.1" 200 -
2023-12-23 03:25:19,125 - INFO - 127.0.0.1 - - [23/Dec/2023 03:25:19] "GET / HTTP/1.1" 200 -
2023-12-23 03:25:43,027 - INFO - 127.0.0.1 - - [23/Dec/2023 03:25:43] "GET /add_cartoon HTTP/1.1" 200 -
2023-12-23 03:27:21,649 - INFO - [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.1:5000
2023-12-23 03:27:21,649 - INFO - [33mPress CTRL+C to quit[0m
2023-12-23 03:27:21,650 - INFO -  * Restarting with stat
2023-12-23 03:27:22,036 - WARNING -  * Debugger is active!
2023-12-23 03:27:22,037 - INFO -  * Debugger PIN: 942-113-344
2023-12-23 03:27:23,741 - INFO - 127.0.0.1 - - [23/Dec/2023 03:27:23] "GET /add_cartoon HTTP/1.1" 200 -
2023-12-23 03:27:28,028 - INFO - 127.0.0.1 - - [23/Dec/2023 03:27:28] "GET / HTTP/1.1" 200 -
2023-12-23 03:27:29,038 - INFO - 127.0.0.1 - - [23/Dec/2023 03:27:29] "GET /add_cartoon HTTP/1.1" 200 -
2023-12-23 03:27:35,433 - DEBUG - Starting new HTTP connection (1): www.omdbapi.com:80
2023-12-23 03:27:35,795 - DEBUG - Starting new HTTP connection (1): www.omdbapi.com:80
2023-12-23 03:27:35,898 - DEBUG - http://www.omdbapi.com:80 "GET /?t=Incredibles&apikey=3f22046d HTTP/1.1" 200 None
2023-12-23 03:27:35,904 - INFO - Movie data inserted successfully
2023-12-23 03:27:35,904 - INFO - 127.0.0.1 - - [23/Dec/2023 03:27:35] "[32mPOST /add_cartoon HTTP/1.1[0m" 302 -
2023-12-23 03:27:36,236 - DEBUG - http://www.omdbapi.com:80 "GET /?t=Incredibles&apikey=3f22046d HTTP/1.1" 200 None
2023-12-23 03:27:36,237 - INFO - Movie data inserted successfully
2023-12-23 03:27:36,238 - INFO - 127.0.0.1 - - [23/Dec/2023 03:27:36] "[32mPOST /add_cartoon HTTP/1.1[0m" 302 -
2023-12-23 03:27:36,243 - INFO - 127.0.0.1 - - [23/Dec/2023 03:27:36] "GET / HTTP/1.1" 200 -
2023-12-23 03:29:03,843 - INFO - [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.1:5000
2023-12-23 03:29:03,843 - INFO - [33mPress CTRL+C to quit[0m
2023-12-23 03:29:03,844 - INFO -  * Restarting with stat
2023-12-23 03:29:04,238 - WARNING -  * Debugger is active!
2023-12-23 03:29:04,239 - INFO -  * Debugger PIN: 942-113-344
2023-12-23 03:29:06,074 - INFO - 127.0.0.1 - - [23/Dec/2023 03:29:06] "GET / HTTP/1.1" 200 -
2023-12-23 03:29:07,791 - INFO - 127.0.0.1 - - [23/Dec/2023 03:29:07] "GET /add_cartoon HTTP/1.1" 200 -
2023-12-23 03:29:16,513 - DEBUG - Starting new HTTP connection (1): www.omdbapi.com:80
2023-12-23 03:29:16,961 - DEBUG - http://www.omdbapi.com:80 "GET /?t=Ratatouille&apikey=3f22046d HTTP/1.1" 200 None
2023-12-23 03:29:16,965 - INFO - Movie data inserted successfully
2023-12-23 03:29:16,965 - INFO - 127.0.0.1 - - [23/Dec/2023 03:29:16] "[32mPOST /add_cartoon HTTP/1.1[0m" 302 -
2023-12-23 03:29:16,969 - INFO - 127.0.0.1 - - [23/Dec/2023 03:29:16] "GET / HTTP/1.1" 200 -
2023-12-23 03:30:11,968 - INFO - [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.1:5000
2023-12-23 03:30:11,968 - INFO - [33mPress CTRL+C to quit[0m
2023-12-23 03:30:11,969 - INFO -  * Restarting with stat
2023-12-23 03:30:12,364 - WARNING -  * Debugger is active!
2023-12-23 03:30:12,365 - INFO -  * Debugger PIN: 942-113-344
2023-12-23 03:30:13,832 - INFO - 127.0.0.1 - - [23/Dec/2023 03:30:13] "GET / HTTP/1.1" 200 -
2023-12-23 03:30:15,125 - INFO - 127.0.0.1 - - [23/Dec/2023 03:30:15] "GET /movie/3 HTTP/1.1" 200 -
2023-12-23 03:30:16,632 - INFO - 127.0.0.1 - - [23/Dec/2023 03:30:16] "GET / HTTP/1.1" 200 -
2023-12-23 03:31:15,322 - INFO - 127.0.0.1 - - [23/Dec/2023 03:31:15] "GET /movie/1 HTTP/1.1" 200 -
2023-12-23 03:31:16,464 - INFO - 127.0.0.1 - - [23/Dec/2023 03:31:16] "GET / HTTP/1.1" 200 -
2023-12-23 03:31:17,113 - INFO - 127.0.0.1 - - [23/Dec/2023 03:31:17] "GET /movie/2 HTTP/1.1" 200 -
2023-12-23 03:31:17,625 - INFO - 127.0.0.1 - - [23/Dec/2023 03:31:17] "GET / HTTP/1.1" 200 -
2023-12-23 03:31:18,147 - INFO - 127.0.0.1 - - [23/Dec/2023 03:31:18] "GET /add_cartoon HTTP/1.1" 200 -
2023-12-23 03:31:28,439 - DEBUG - Starting new HTTP connection (1): www.omdbapi.com:80
2023-12-23 03:31:28,888 - DEBUG - http://www.omdbapi.com:80 "GET /?t=Finding%20Nemo&apikey=3f22046d HTTP/1.1" 200 None
2023-12-23 03:31:28,891 - INFO - Movie data inserted successfully
2023-12-23 03:31:28,892 - INFO - 127.0.0.1 - - [23/Dec/2023 03:31:28] "[32mPOST /add_cartoon HTTP/1.1[0m" 302 -
2023-12-23 03:31:28,896 - INFO - 127.0.0.1 - - [23/Dec/2023 03:31:28] "GET / HTTP/1.1" 200 -
2023-12-23 03:31:30,042 - INFO - 127.0.0.1 - - [23/Dec/2023 03:31:30] "GET /movie/6 HTTP/1.1" 200 -
2023-12-23 03:31:31,725 - INFO - 127.0.0.1 - - [23/Dec/2023 03:31:31] "GET / HTTP/1.1" 200 -
2023-12-23 03:35:27,611 - INFO - 127.0.0.1 - - [23/Dec/2023 03:35:27] "GET /add_cartoon HTTP/1.1" 200 -
2023-12-23 03:35:29,996 - INFO - 127.0.0.1 - - [23/Dec/2023 03:35:29] "GET / HTTP/1.1" 200 -
2023-12-23 03:37:26,145 - INFO - [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.1:5000
2023-12-23 03:37:26,145 - INFO - [33mPress CTRL+C to quit[0m
2023-12-23 03:37:26,146 - INFO -  * Restarting with stat
2023-12-23 03:37:26,789 - WARNING -  * Debugger is active!
2023-12-23 03:37:26,792 - INFO -  * Debugger PIN: 942-113-344
2023-12-23 03:37:28,832 - INFO - 127.0.0.1 - - [23/Dec/2023 03:37:28] "GET / HTTP/1.1" 200 -
2023-12-23 03:43:27,643 - INFO -  * Detected change in 'C:\\Users\\Жасулан\\PycharmProjects\\Final\\python\\python\\app.py', reloading
2023-12-23 03:43:27,712 - INFO -  * Restarting with stat
2023-12-23 03:43:28,168 - WARNING -  * Debugger is active!
2023-12-23 03:43:28,169 - INFO -  * Debugger PIN: 942-113-344
2023-12-23 03:43:50,171 - INFO -  * Detected change in 'C:\\Users\\Жасулан\\PycharmProjects\\Final\\python\\python\\app.py', reloading
2023-12-23 03:43:50,298 - INFO -  * Restarting with stat
2023-12-23 03:43:51,448 - WARNING -  * Debugger is active!
2023-12-23 03:43:51,450 - INFO -  * Debugger PIN: 942-113-344
2023-12-23 03:43:53,450 - INFO - [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.1:5000
2023-12-23 03:43:53,451 - INFO - [33mPress CTRL+C to quit[0m
2023-12-23 03:43:53,452 - INFO -  * Restarting with stat
2023-12-23 03:43:54,127 - WARNING -  * Debugger is active!
2023-12-23 03:43:54,129 - INFO -  * Debugger PIN: 942-113-344
2023-12-23 03:44:06,934 - INFO - 127.0.0.1 - - [23/Dec/2023 03:44:06] "GET / HTTP/1.1" 200 -
2023-12-23 03:44:07,876 - INFO - 127.0.0.1 - - [23/Dec/2023 03:44:07] "GET /movie_details/1 HTTP/1.1" 200 -
2023-12-23 03:44:10,742 - INFO - 127.0.0.1 - - [23/Dec/2023 03:44:10] "GET / HTTP/1.1" 200 -
2023-12-23 03:44:11,465 - INFO - 127.0.0.1 - - [23/Dec/2023 03:44:11] "GET /add_cartoon HTTP/1.1" 200 -
2023-12-23 03:44:13,133 - INFO - 127.0.0.1 - - [23/Dec/2023 03:44:13] "GET / HTTP/1.1" 200 -
2023-12-23 03:45:19,190 - INFO - [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.1:5000
2023-12-23 03:45:19,190 - INFO - [33mPress CTRL+C to quit[0m
2023-12-23 03:45:19,191 - INFO -  * Restarting with stat
2023-12-23 03:45:19,694 - WARNING -  * Debugger is active!
2023-12-23 03:45:19,696 - INFO -  * Debugger PIN: 942-113-344
2023-12-23 03:45:22,111 - INFO - 127.0.0.1 - - [23/Dec/2023 03:45:22] "GET / HTTP/1.1" 200 -
2023-12-23 03:45:22,143 - INFO - 127.0.0.1 - - [23/Dec/2023 03:45:22] "GET /static/styles.css HTTP/1.1" 200 -
2023-12-23 03:45:23,406 - INFO - 127.0.0.1 - - [23/Dec/2023 03:45:23] "GET /movie_details/1 HTTP/1.1" 200 -
2023-12-23 03:45:23,422 - INFO - 127.0.0.1 - - [23/Dec/2023 03:45:23] "[36mGET /static/styles.css HTTP/1.1[0m" 304 -
2023-12-23 03:45:24,924 - INFO - 127.0.0.1 - - [23/Dec/2023 03:45:24] "GET / HTTP/1.1" 200 -
2023-12-23 03:45:24,943 - INFO - 127.0.0.1 - - [23/Dec/2023 03:45:24] "[36mGET /static/styles.css HTTP/1.1[0m" 304 -
2023-12-23 03:45:25,787 - INFO - 127.0.0.1 - - [23/Dec/2023 03:45:25] "GET /movie_details/6 HTTP/1.1" 200 -
2023-12-23 03:45:25,806 - INFO - 127.0.0.1 - - [23/Dec/2023 03:45:25] "[36mGET /static/styles.css HTTP/1.1[0m" 304 -
2023-12-23 03:45:26,362 - INFO - 127.0.0.1 - - [23/Dec/2023 03:45:26] "GET / HTTP/1.1" 200 -
2023-12-23 03:45:26,382 - INFO - 127.0.0.1 - - [23/Dec/2023 03:45:26] "[36mGET /static/styles.css HTTP/1.1[0m" 304 -
2023-12-23 03:45:55,840 - INFO - [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.1:5000
2023-12-23 03:45:55,841 - INFO - [33mPress CTRL+C to quit[0m
2023-12-23 03:45:55,842 - INFO -  * Restarting with stat
2023-12-23 03:45:56,307 - WARNING -  * Debugger is active!
2023-12-23 03:45:56,309 - INFO -  * Debugger PIN: 942-113-344
2023-12-23 03:45:57,749 - INFO - 127.0.0.1 - - [23/Dec/2023 03:45:57] "GET / HTTP/1.1" 200 -
2023-12-23 03:45:57,777 - INFO - 127.0.0.1 - - [23/Dec/2023 03:45:57] "[36mGET /static/styles.css HTTP/1.1[0m" 304 -
2023-12-23 03:45:58,311 - INFO - 127.0.0.1 - - [23/Dec/2023 03:45:58] "GET /movie_details/1 HTTP/1.1" 200 -
2023-12-23 03:45:58,328 - INFO - 127.0.0.1 - - [23/Dec/2023 03:45:58] "[36mGET /static/styles.css HTTP/1.1[0m" 304 -
2023-12-23 03:47:51,836 - INFO - [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.1:5000
2023-12-23 03:47:51,836 - INFO - [33mPress CTRL+C to quit[0m
2023-12-23 03:47:51,837 - INFO -  * Restarting with stat
2023-12-23 03:47:52,238 - WARNING -  * Debugger is active!
2023-12-23 03:47:52,239 - INFO -  * Debugger PIN: 942-113-344
2023-12-23 03:47:53,989 - DEBUG - Starting new HTTP connection (1): www.omdbapi.com:80
2023-12-23 03:47:54,436 - DEBUG - http://www.omdbapi.com:80 "GET /?t=Moana&apikey=3f22046d HTTP/1.1" 200 None
2023-12-23 03:47:54,441 - INFO - 127.0.0.1 - - [23/Dec/2023 03:47:54] "GET /movie_details/1 HTTP/1.1" 200 -
2023-12-23 03:47:54,471 - INFO - 127.0.0.1 - - [23/Dec/2023 03:47:54] "[36mGET /static/styles.css HTTP/1.1[0m" 304 -
2023-12-23 03:47:57,201 - DEBUG - Starting new HTTP connection (1): www.omdbapi.com:80
2023-12-23 03:47:57,649 - DEBUG - http://www.omdbapi.com:80 "GET /?t=Megamind&apikey=3f22046d HTTP/1.1" 200 None
2023-12-23 03:47:57,650 - INFO - 127.0.0.1 - - [23/Dec/2023 03:47:57] "GET /movie_details/3 HTTP/1.1" 200 -
2023-12-23 03:47:57,668 - INFO - 127.0.0.1 - - [23/Dec/2023 03:47:57] "[36mGET /static/styles.css HTTP/1.1[0m" 304 -
2023-12-23 03:48:00,804 - DEBUG - Starting new HTTP connection (1): www.omdbapi.com:80
2023-12-23 03:48:01,262 - DEBUG - http://www.omdbapi.com:80 "GET /?t=The%20Incredibles&apikey=3f22046d HTTP/1.1" 200 None
2023-12-23 03:48:01,263 - INFO - 127.0.0.1 - - [23/Dec/2023 03:48:01] "GET /movie_details/4 HTTP/1.1" 200 -
2023-12-23 03:48:01,284 - INFO - 127.0.0.1 - - [23/Dec/2023 03:48:01] "[36mGET /static/styles.css HTTP/1.1[0m" 304 -
2023-12-23 03:48:04,267 - DEBUG - Starting new HTTP connection (1): www.omdbapi.com:80
2023-12-23 03:48:04,722 - DEBUG - http://www.omdbapi.com:80 "GET /?t=Ratatouille&apikey=3f22046d HTTP/1.1" 200 None
2023-12-23 03:48:04,723 - INFO - 127.0.0.1 - - [23/Dec/2023 03:48:04] "GET /movie_details/5 HTTP/1.1" 200 -
2023-12-23 03:48:04,740 - INFO - 127.0.0.1 - - [23/Dec/2023 03:48:04] "[36mGET /static/styles.css HTTP/1.1[0m" 304 -
2023-12-23 03:48:07,653 - DEBUG - Starting new HTTP connection (1): www.omdbapi.com:80
2023-12-23 03:48:08,001 - DEBUG - http://www.omdbapi.com:80 "GET /?t=Finding%20Nemo&apikey=3f22046d HTTP/1.1" 200 None
2023-12-23 03:48:08,001 - INFO - 127.0.0.1 - - [23/Dec/2023 03:48:08] "GET /movie_details/6 HTTP/1.1" 200 -
2023-12-23 03:48:08,019 - INFO - 127.0.0.1 - - [23/Dec/2023 03:48:08] "[36mGET /static/styles.css HTTP/1.1[0m" 304 -
2023-12-23 03:49:39,252 - INFO -  * Detected change in 'C:\\Users\\Жасулан\\PycharmProjects\\Final\\python\\python\\app.py', reloading
2023-12-23 03:49:39,327 - INFO -  * Restarting with stat
2023-12-23 03:49:39,710 - WARNING -  * Debugger is active!
2023-12-23 03:49:39,711 - INFO -  * Debugger PIN: 942-113-344
2023-12-23 03:50:11,334 - INFO -  * Detected change in 'C:\\Users\\Жасулан\\PycharmProjects\\Final\\python\\python\\app.py', reloading
2023-12-23 03:50:11,404 - INFO -  * Restarting with stat
2023-12-23 03:50:11,871 - WARNING -  * Debugger is active!
2023-12-23 03:50:11,872 - INFO -  * Debugger PIN: 942-113-344
2023-12-23 03:51:01,354 - INFO -  * Detected change in 'C:\\Users\\Жасулан\\PycharmProjects\\Final\\python\\python\\app.py', reloading
2023-12-23 03:51:01,452 - INFO -  * Restarting with stat
2023-12-23 03:51:01,904 - WARNING -  * Debugger is active!
2023-12-23 03:51:01,905 - INFO -  * Debugger PIN: 942-113-344
2023-12-23 03:51:09,317 - INFO - [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.1:5000
2023-12-23 03:51:09,318 - INFO - [33mPress CTRL+C to quit[0m
2023-12-23 03:51:09,319 - INFO -  * Restarting with stat
2023-12-23 03:51:09,864 - WARNING -  * Debugger is active!
2023-12-23 03:51:09,865 - INFO -  * Debugger PIN: 942-113-344
2023-12-23 03:51:15,090 - INFO - 127.0.0.1 - - [23/Dec/2023 03:51:15] "GET / HTTP/1.1" 200 -
2023-12-23 03:51:15,123 - INFO - 127.0.0.1 - - [23/Dec/2023 03:51:15] "[36mGET /static/styles.css HTTP/1.1[0m" 304 -
2023-12-23 03:51:16,180 - DEBUG - Starting new HTTP connection (1): www.omdbapi.com:80
2023-12-23 03:51:16,625 - DEBUG - http://www.omdbapi.com:80 "GET /?t=Moana&apikey=3f22046d HTTP/1.1" 200 None
2023-12-23 03:51:16,627 - INFO - 127.0.0.1 - - [23/Dec/2023 03:51:16] "GET /movie_details/1 HTTP/1.1" 200 -
2023-12-23 03:51:16,645 - INFO - 127.0.0.1 - - [23/Dec/2023 03:51:16] "[36mGET /static/styles.css HTTP/1.1[0m" 304 -
2023-12-23 03:51:18,259 - DEBUG - Starting new HTTP connection (1): www.omdbapi.com:80
2023-12-23 03:51:18,467 - DEBUG - http://www.omdbapi.com:80 "GET /?t=Finding%20Nemo&apikey=3f22046d HTTP/1.1" 200 None
2023-12-23 03:51:18,468 - INFO - 127.0.0.1 - - [23/Dec/2023 03:51:18] "GET /movie_details/6 HTTP/1.1" 200 -
2023-12-23 03:51:18,483 - INFO - 127.0.0.1 - - [23/Dec/2023 03:51:18] "[36mGET /static/styles.css HTTP/1.1[0m" 304 -
2023-12-23 03:52:37,589 - INFO -  * Detected change in 'C:\\Users\\Жасулан\\PycharmProjects\\Final\\python\\python\\app.py', reloading
2023-12-23 03:52:37,737 - INFO -  * Restarting with stat
2023-12-23 03:52:38,474 - WARNING -  * Debugger is active!
2023-12-23 03:52:38,476 - INFO -  * Debugger PIN: 942-113-344
2023-12-23 03:53:59,909 - INFO - [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.1:5000
2023-12-23 03:53:59,910 - INFO - [33mPress CTRL+C to quit[0m
2023-12-23 03:53:59,911 - INFO -  * Restarting with stat
2023-12-23 03:54:00,345 - WARNING -  * Debugger is active!
2023-12-23 03:54:00,346 - INFO -  * Debugger PIN: 942-113-344
2023-12-23 03:54:04,500 - ERROR - Error on index route: (pymysql.err.OperationalError) (1054, "Unknown column 'cartoons.poster' in 'field list'")
[SQL: SELECT cartoons.id AS cartoons_id, cartoons.title AS cartoons_title, cartoons.release_year AS cartoons_release_year, cartoons.genre AS cartoons_genre, cartoons.plot AS cartoons_plot, cartoons.poster AS cartoons_poster, cartoons.timestamp AS cartoons_timestamp 
FROM cartoons]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2023-12-23 03:54:04,501 - INFO - 127.0.0.1 - - [23/Dec/2023 03:54:04] "[32mGET / HTTP/1.1[0m" 302 -
2023-12-23 03:54:04,506 - ERROR - Error on index route: (pymysql.err.OperationalError) (1054, "Unknown column 'cartoons.poster' in 'field list'")
[SQL: SELECT cartoons.id AS cartoons_id, cartoons.title AS cartoons_title, cartoons.release_year AS cartoons_release_year, cartoons.genre AS cartoons_genre, cartoons.plot AS cartoons_plot, cartoons.poster AS cartoons_poster, cartoons.timestamp AS cartoons_timestamp 
FROM cartoons]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
